match_id,nick_name,full_name,pos,team,xa,xg
918904,Rondón,Salomón Rondón,Forward,WBA,0.0,0.0
918904,Dawson,Craig Dawson,Defender,WBA,0.0,0.31
918904,McClean,James McClean,Midfielder,WBA,0.0,0.04
918904,Nyom,Allan-Roméo Nyom,Defender,WBA,0.0,0.0
918904,Hegazi,Ahmed El-Sayed Hegazy,Defender,WBA,0.0,0.0
918904,Field,Sam Field,Midfielder,WBA,0.0,0.0
918905,Zanka,Mathias Jorgensen,Defender,HUD,0.0,0.0
918905,van La Parra,Rajiv van La Parra,Midfielder,HUD,0.01,0.0
918905,Lowe,Chris Löwe,Defender,HUD,0.01,0.0
918905,Lössl,Jonas Lössl,Goalkeeper,HUD,0.0,0.0
918905,Mooy,Aaron Mooy,Midfielder,HUD,0.1,0.09
918905,Quaner,Collin Quaner,Forward,HUD,0.0,0.0
918905,Schindler,Christopher Schindler,Defender,HUD,0.0,0.0
918905,Ince (Thomas),Thomas Ince,Midfielder,HUD,0.02,0.16
918905,Kachunga,Elias Kachunga,Midfielder,HUD,0.02,0.0
918905,Hefele,Michael Hefele,Defender,HUD,0.0,0.0
918905,Smith (Tommy),Tommy Smith,Defender,HUD,0.01,0.01
918905,Palmer (Kasey),Kasey Palmer,Midfielder,HUD,0.0,0.0
918905,Billing,Philip Billing,Midfielder,HUD,0.01,0.0
918905,Mounie,Steve Mounie,Forward,HUD,0.02,0.0
918905,Elliot,Robert Elliot,Goalkeeper,NEW,0.0,0.0
918905,Diamé,Mohamed Diamé,Midfielder,NEW,0.0,0.0
918905,Ritchie,Matt Ritchie,Midfielder,NEW,0.04,0.08
918905,Clark,Ciaran Clark,Defender,NEW,0.16,0.0
918905,Joselu,Jose Luis Mato Sanmartín,Forward,NEW,0.02,0.2
918905,Lascelles,Jamaal Lascelles,Defender,NEW,0.06,0.0
918905,Gayle,Dwight Gayle,Forward,NEW,0.0,0.14
918905,Atsu,Christian Atsu,Midfielder,NEW,0.23,0.04
918905,Manquillo,Javier Manquillo,Defender,NEW,0.03,0.0
918905,Murphy (Jacob),Jacob Murphy,Midfielder,NEW,0.01,0.06
918905,Mbemba,Chancel Mbemba,Defender,NEW,0.02,0.0
918905,Hayden,Isaac Hayden,Midfielder,NEW,0.03,0.03
918905,Ayoze Pérez,Ayoze Pérez Gutiérrez,Forward,NEW,0.01,0.2
918905,Merino,Mikel Merino,Midfielder,NEW,0.03,0.0
918906,Murphy (Jamie),Jamie Murphy,Midfielder,BHA,0.01,0.06
918906,Bruno,Bruno Saltor Grau,Defender,BHA,0.04,0.0
918906,Murray,Glenn Murray,Forward,BHA,0.01,0.0
918906,Hemed,Tomer Hemed,Forward,BHA,0.0,0.03
918906,Stephens (Dale),Dale Stephens,Midfielder,BHA,0.03,0.0
